City,Region,Country,Source,Code,Latitude,Longitude,Time_Zone,Elevation,URL
Montreal Int'l,PQ,CAN,WYEC2-B-94792,716270,45.47,-73.75,-5.0,36.0",https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Montreal.Intl.AP.716270_CWEC/CAN_PQ_Montreal.Intl.AP.716270_CWEC.epw
Montreal Jean Brebeuf,PQ,CAN,WYEC2-B-04770,71612,45.50,-73.62,-5.0,133.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Montreal.Jean.Brebeuf.716278_CWEC/CAN_PQ_Montreal.Jean.Brebeuf.716278_CWEC.epw
Montreal Mirabel,PQ,CAN,WYEC2-B-75290,716278,45.68,-74.03,-5.0,82.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Montreal.Mirabel.716278_CWEC/CAN_PQ_Montreal.Mirabel.716278_CWEC.epw
Nitchequon,PQ,CAN,WYEC2-B-15703,CAN270,53.20,-70.90,-5.0,536.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Nitchequon.CAN270_CWEC/CAN_PQ_Nitchequon.CAN270_CWEC.epw
Quebec City,PQ,CAN,WYEC2-B-04708,717080,46.80,-71.38,-5.0,73.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Quebec.717140_CWEC/CAN_PQ_Quebec.717140_CWEC.epw
Riviere Du Loup,PQ,CAN,WYEC2-B-CAN12,717150,47.80,-69.55,-5.0,148.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Riviere.du.Loup.717150_CWEC/CAN_PQ_Riviere.du.Loup.717150_CWEC.epw
Roberval,PQ,CAN,WYEC2-B-04752,717280,48.52,-72.27,-5.0,179.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Roberval.717280_CWEC/CAN_PQ_Roberval.717280_CWEC.epw
Schefferville,PQ,CAN,WYEC2-B-15619,718280,54.80,-66.82,-5.0,521.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Schefferville.718280_CWEC/CAN_PQ_Schefferville.718280_CWEC.epw
Sept-Iles,PQ,CAN,WYEC2-B-77912,718110,50.22,-66.27,-5.0,55.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Sept-Iles.718110_CWEC/CAN_PQ_Sept-Iles.718110_CWEC.epw
Sherbrooke,PQ,CAN,WYEC2-B-04785,716100,45.43,-71.68,-5.0,241.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Sherbrooke.716100_CWEC/CAN_PQ_Sherbrooke.716100_CWEC.epw
St Hubert,PQ,CAN,WYEC2-B-04712,713710,45.52,-73.42,-5.0,27.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_St.Hubert.713710_CWEC/CAN_PQ_St.Hubert.713710_CWEC.epw
Ste Agathe Des Monts,PQ,CAN,WYEC2-B-04790,717200,46.05,-74.28,-5.0,395.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Ste.Agathe.des.Monts.717200_CWEC/CAN_PQ_Ste.Agathe.des.Monts.717200_CWEC.epw
Val d'Or,PQ,CAN,WYEC2-B-04730,717250,48.07,-77.78,-5.0,337.0",https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/PQ/CAN_PQ_Val.d.Or.717250_CWEC/CAN_PQ_Val.d.Or.717250_CWEC.epw
Estevan,SK,CAN,WYEC2-B-24092,718620,49.22,-102.97,-6.0,581.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/SK/CAN_SK_Estevan.718620_CWEC/CAN_SK_Estevan.718620_CWEC.epw
North Battleford,SK,CAN,WYEC2-B-25012,718760,52.77,-108.25,-6.0,548.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/SK/CAN_SK_North.Battleford.718760_CWEC/CAN_SK_North.Battleford.718760_CWEC.epw
Regina,SK,CAN,WYEC2-B-25005,718630,50.43,-104.67,-6.0,577.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/SK/CAN_SK_Regina.718630_CWEC/CAN_SK_Regina.718630_CWEC.epw
Saskatoon,SK,CAN,WYEC2-B-25015,718660,52.17,-106.68,-6.0,504.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/SK/CAN_SK_Saskatoon.718660_CWEC/CAN_SK_Saskatoon.718660_CWEC.epw
Swift Current,SK,CAN,WYEC2-B-25028,714460,50.28,-107.68,-6.0,818.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/SK/CAN_SK_Swift.Current.718700_CWEC/CAN_SK_Swift.Current.718700_CWEC.epw
Whitehorse,YT,CAN,WYEC2-B-26316,719640,60.72,-135.07,-8.0,703.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/CAN/YT/CAN_YT_Whitehorse.719640_CWEC/CAN_YT_Whitehorse.719640_CWEC.epw
Climate Zone 1,CA,USA,CTZRV2,725945,40.80,-124.20,-8.0,13.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ01RV2/CZ01RV2.epw
Climate Zone 02,CA,USA,CTZRV2,C00000,38.40,-122.70,-8.0,50.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ02RV2/CZ02RV2.epw
Climate Zone 3,CA,USA,CTZRV2,724930,37.70,-122.20,-8.0,2.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ03RV2/CZ03RV2.epw
Climate Zone 4,CA,USA,CTZRV2,724945,37.40,-122.40,-8.0,30.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ04RV2/CZ04RV2.epw
Climate Zone 5,CA,USA,CTZRV2,723940,34.90,-120.40,-8.0,72.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ05RV2/CZ05RV2.epw
Climate Zone 6,CA,USA,CTZRV2,722970,33.90,-118.50,-8.0,30.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ06RV2/CZ06RV2.epw
Climate Zone 7,CA,USA,CTZRV2,722900,32.70,-117.20,-8.0,4.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ07RV2/CZ07RV2.epw
Climate Zone 8,CA,USA,CTZRV2,690140,33.60,-117.70,-8.0,117.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ08RV2/CZ08RV2.epw
Climate Zone 9,CA,USA,CTZRV2,722880,34.15,-118.15,-8.0,263.3',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ09RV2/CZ09RV2.epw
Climate Zone 10,CA,USA,CTZRV2,722860,33.88,-117.27,-8.0,469.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ10RV2/CZ10RV2.epw
Climate Zone 11,CA,USA,CTZRV2,725910,40.20,-122.20,-8.0,104.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ11RV2/CZ11RV2.epw
Climate Zone 12,CA,USA,CTZRV2,724830,38.50,-121.50,-8.0,5.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ12RV2/CZ12RV2.epw
Climate Zone 13,CA,USA,CTZRV2,723890,36.80,-119.70,-8.0,100.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ13RV2/CZ13RV2.epw
Climate Zone 14,CA,USA,CTZRV2,C00001,35.70,-117.70,-8.0,699.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ14RV2/CZ14RV2.epw
Climate Zone 15,CA,USA,CTZRV2,747185,32.80,-115.60,-8.0,-9.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ15RV2/CZ15RV2.epw
Climate Zone 16,CA,USA,CTZRV2,725957,41.30,-122.30,-8.0,1080.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA-Zones/CZ16RV2/CZ16RV2.epw
Adak NAS,AK,USA,TMY--25704,704540,51.88,-176.65,-10.0,5.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Adak.NAS.704540_TMY/USA_AK_Adak.NAS.704540_TMY.epw
Adak Nas,AK,USA,TMY3,704540,51.88,-176.65,-10.0,5.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Adak.NAS.704540_TMY3/USA_AK_Adak.NAS.704540_TMY3.epw
Ambler,AK,USA,TMY3,701718,67.10,-157.85,-9.0,88.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Ambler.701718_TMY3/USA_AK_Ambler.701718_TMY3.epw
Anaktuvuk Pass,AK,USA,TMY3,701625,68.13,-151.73,-9.0,657.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anaktuvuk.Pass.701625_TMY3/USA_AK_Anaktuvuk.Pass.701625_TMY3.epw
Anchorage Elmendorf,AK,USA,TMY3,702720,61.25,-149.80,-9.0,59.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anchorage-Elmendorf.AFB.702720_TMY3/USA_AK_Anchorage-Elmendorf.AFB.702720_TMY3.epw
Lake Hood Seaplane,AK,USA,TMY3,702725,61.18,-149.97,-9.0,22.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anchorage-Lake.Hood.Seaplane.Base.702725_TMY3/USA_AK_Anchorage-Lake.Hood.Seaplane.Base.702725_TMY3.epw
Anchorage Merrill Field,AK,USA,TMY3,702735,61.22,-149.85,-9.0,42.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anchorage-Merrill.Field.702735_TMY3/USA_AK_Anchorage-Merrill.Field.702735_TMY3.epw
ANCHORAGE,AK,USA,TMY2-26451,702730,61.17,-150.02,-9.0,35.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anchorage.702730_TMY2/USA_AK_Anchorage.702730_TMY2.epw
Anchorage Intl Ap,AK,USA,TMY3,702730,61.18,-150.00,-9.0,35.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anchorage.Intl.AP.702730_TMY3/USA_AK_Anchorage.Intl.AP.702730_TMY3.epw
Aniak Airport,AK,USA,TMY3,702320,61.58,-159.53,-9.0,26.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Aniak.AP.702320_TMY3/USA_AK_Aniak.AP.702320_TMY3.epw
ANNETTE,AK,USA,TMY2-25308,703980,55.03,-131.57,-9.0,34.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Annette.703980_TMY2/USA_AK_Annette.703980_TMY2.epw
Annette,AK,USA,TMY--25308,703980,55.03,-131.57,-9.0,34.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Annette.Island.AP.703980_TMY/USA_AK_Annette.Island.AP.703980_TMY.epw
Annette Island Ap,AK,USA,TMY3,703980,55.05,-131.57,-9.0,33.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Annette.Island.AP.703980_TMY3/USA_AK_Annette.Island.AP.703980_TMY3.epw
Anvik,AK,USA,TMY3,702075,62.65,-160.18,-9.0,99.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Anvik.702075_TMY3/USA_AK_Anvik.702075_TMY3.epw
Barrow W Post W Rogers Arpt  N,AK,USA,TMY3,700260,71.32,-156.62,-9.0,10.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Barrow-W.Post-W.Rogers.AP.700260_TMY3/USA_AK_Barrow-W.Post-W.Rogers.AP.700260_TMY3.epw
BARROW,AK,USA,TMY2-27502,700260,71.30,-156.78,-9.0,4.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Barrow.700260_TMY2/USA_AK_Barrow.700260_TMY2.epw
BETHEL,AK,USA,TMY2-26615,702190,60.78,-161.80,-9.0,46.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Bethel.702190_TMY2/USA_AK_Bethel.702190_TMY2.epw
Bethel,AK,USA,TMY--26615,702190,60.78,-161.80,-9.0,46.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Bethel.AP.702190_TMY/USA_AK_Bethel.AP.702190_TMY.epw
Bethel Airport,AK,USA,TMY3,702190,60.78,-161.83,-9.0,38.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Bethel.AP.702190_TMY3/USA_AK_Bethel.AP.702190_TMY3.epw
BETTLES,AK,USA,TMY2-26533,701740,66.92,-151.52,-9.0,205.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Bettles.701740_TMY2/USA_AK_Bettles.701740_TMY2.epw
Bettles Field,AK,USA,TMY3,701740,66.92,-151.52,-9.0,196.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Bettles.Field.701740_TMY3/USA_AK_Bettles.Field.701740_TMY3.epw
Big Delta/Ft Greely,AK,USA,TMY--26415,702670,64.00,-145.73,-9.0,391.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Big.Delta-Allen.AAF.702670_TMY/USA_AK_Big.Delta-Allen.AAF.702670_TMY.epw
Big Delta Allen Aaf,AK,USA,TMY3,702670,64.00,-145.72,-9.0,386.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Big.Delta-Allen.AAF.702670_TMY3/USA_AK_Big.Delta-Allen.AAF.702670_TMY3.epw
BIG_DELTA,AK,USA,TMY2-26415,702670,64.00,-145.73,-9.0,388.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Big.Delta.702670_TMY2/USA_AK_Big.Delta.702670_TMY2.epw
Big River Lake,AK,USA,TMY3,702986,60.82,-152.30,-9.0,12.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Big.River.Lake.702986_TMY3/USA_AK_Big.River.Lake.702986_TMY3.epw
Birchwood,AK,USA,TMY3,702746,61.42,-149.52,-9.0,30.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Birchwood.702746_TMY3/USA_AK_Birchwood.702746_TMY3.epw
Chulitna,AK,USA,TMY3,702606,62.88,-149.83,-9.0,381.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Chulitna.702606_TMY3/USA_AK_Chulitna.702606_TMY3.epw
COLD_BAY,AK,USA,TMY2-25624,703160,55.20,-162.72,-9.0,29.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Cold.Bay.703160_TMY2/USA_AK_Cold.Bay.703160_TMY2.epw
Cold Bay Arpt,AK,USA,TMY3,703160,55.20,-162.72,-9.0,29.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Cold.Bay.AP.703160_TMY3/USA_AK_Cold.Bay.AP.703160_TMY3.epw
Cordova,AK,USA,TMY3,702960,60.50,-145.50,-9.0,12.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Cordova.702960_TMY3/USA_AK_Cordova.702960_TMY3.epw
Deadhorse,AK,USA,TMY3,700637,70.20,-148.48,-9.0,23.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Deadhorse.700637_TMY3/USA_AK_Deadhorse.700637_TMY3.epw
Dillingham  Amos,AK,USA,TMY3,703210,59.05,-158.52,-9.0,29.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Dillingham.AWOS.703210_TMY3/USA_AK_Dillingham.AWOS.703210_TMY3.epw
Fairbanks Eielson A,AK,USA,TMY3,702650,64.65,-147.10,-9.0,167.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Eielson.AFB.702650_TMY3/USA_AK_Eielson.AFB.702650_TMY3.epw
Emmonak,AK,USA,TMY3,702084,62.78,-164.50,-9.0,4.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Emmonak.702084_TMY3/USA_AK_Emmonak.702084_TMY3.epw
FAIRBANKS,AK,USA,TMY2-26411,702610,64.82,-147.87,-9.0,138.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Fairbanks.702610_TMY2/USA_AK_Fairbanks.702610_TMY2.epw
Fairbanks/Int'l Airpor,AK,USA,TMY--26411,702610,64.82,-147.87,-9.0,138.0",https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Fairbanks.Intl.AP.702610_TMY/USA_AK_Fairbanks.Intl.AP.702610_TMY.epw
Fairbanks Intl Arpt,AK,USA,TMY3,702610,64.82,-147.85,-9.0,133.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Fairbanks.Intl.AP.702610_TMY3/USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw
Fort Yukon,AK,USA,TMY3,701940,66.57,-145.27,-9.0,136.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Fort.Yukon.701940_TMY3/USA_AK_Fort.Yukon.701940_TMY3.epw
Gambell,AK,USA,TMY3,702040,63.78,-171.75,-9.0,8.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Gambell.702040_TMY3/USA_AK_Gambell.702040_TMY3.epw
Gulkana,AK,USA,TMY--26425,702710,62.15,-145.45,-9.0,481.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Gulkana.702710_TMY/USA_AK_Gulkana.702710_TMY.epw
GULKANA,AK,USA,TMY2-26425,702710,62.15,-145.45,-9.0,481.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Gulkana.702710_TMY2/USA_AK_Gulkana.702710_TMY2.epw
Gulkana Intermediate Field,AK,USA,TMY3,702710,62.15,-145.45,-9.0,478.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Gulkana.702710_TMY3/USA_AK_Gulkana.702710_TMY3.epw
Gustavus,AK,USA,TMY3,703670,58.42,-135.70,-9.0,12.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Gustavus.703670_TMY3/USA_AK_Gustavus.703670_TMY3.epw
Hayes River,AK,USA,TMY3,702495,61.98,-152.08,-9.0,305.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Hayes.River.702495_TMY3/USA_AK_Hayes.River.702495_TMY3.epw
Healy River Airport,AK,USA,TMY3,702647,63.88,-149.02,-9.0,396.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Healy.River.AP.702647_TMY3/USA_AK_Healy.River.AP.702647_TMY3.epw
Homer,AK,USA,TMY--25507,703410,59.65,-151.48,-9.0,25.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Homer.AP.703410_TMY/USA_AK_Homer.AP.703410_TMY.epw
Homer Arpt,AK,USA,TMY3,703410,59.65,-151.48,-9.0,27.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Homer.AP.703410_TMY3/USA_AK_Homer.AP.703410_TMY3.epw
Hoonah,AK,USA,TMY3,702607,58.08,-135.45,-9.0,6.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Hoonah.702607_TMY3/USA_AK_Hoonah.702607_TMY3.epw
Hooper Bay,AK,USA,TMY3,702186,61.52,-166.15,-9.0,6.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Hooper.Bay.702186_TMY3/USA_AK_Hooper.Bay.702186_TMY3.epw
Huslia,AK,USA,TMY3,702225,65.70,-156.38,-9.0,55.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Huslia.702225_TMY3/USA_AK_Huslia.702225_TMY3.epw
Hydaburg Seaplane,AK,USA,TMY3,703884,55.20,-132.83,-9.0,0.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Hydaburg.Seaplane.Base.703884_TMY3/USA_AK_Hydaburg.Seaplane.Base.703884_TMY3.epw
Iliamna Arpt,AK,USA,TMY3,703400,59.75,-154.92,-9.0,57.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Iliamna.AP.703400_TMY3/USA_AK_Iliamna.AP.703400_TMY3.epw
Juneau,AK,USA,TMY--25309,703810,58.35,-134.58,-9.0,3.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Juneau.Intl.AP.703810_TMY/USA_AK_Juneau.Intl.AP.703810_TMY.epw
Juneau IntL Arpt,AK,USA,TMY3,703810,58.35,-134.58,-9.0,4.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Juneau.Intl.AP.703810_TMY3/USA_AK_Juneau.Intl.AP.703810_TMY3.epw
Kake Seaplane Base,AK,USA,TMY3,703855,56.97,-133.95,-9.0,0.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kake.Seaplane.Base.703855_TMY3/USA_AK_Kake.Seaplane.Base.703855_TMY3.epw
Kenai Municipal Ap,AK,USA,TMY3,702590,60.58,-151.23,-9.0,26.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kenai.Muni.AP.702590_TMY3/USA_AK_Kenai.Muni.AP.702590_TMY3.epw
Ketchikan Intl Ap,AK,USA,TMY3,703950,55.37,-131.72,-9.0,23.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Ketchikan.Intl.AP.703950_TMY3/USA_AK_Ketchikan.Intl.AP.703950_TMY3.epw
KING_SALMON,AK,USA,TMY2-25503,703260,58.68,-156.65,-9.0,15.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_King.Salmon.703260_TMY2/USA_AK_King.Salmon.703260_TMY2.epw
King Salmon,AK,USA,TMY--25503,703260,58.68,-156.65,-9.0,15.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_King.Salmon.AP.703260_TMY/USA_AK_King.Salmon.AP.703260_TMY.epw
King Salmon Arpt,AK,USA,TMY3,703260,58.68,-156.65,-9.0,15.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_King.Salmon.AP.703260_TMY3/USA_AK_King.Salmon.AP.703260_TMY3.epw
KODIAK,AK,USA,TMY2-25501,703500,57.75,-152.33,-9.0,34.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kodiak.703500_TMY2/USA_AK_Kodiak.703500_TMY2.epw
Kodiak/State USCG Base,AK,USA,TMY--25501,703500,57.75,-152.50,-9.0,34.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kodiak.AP.703500_TMY/USA_AK_Kodiak.AP.703500_TMY.epw
Kodiak Airport,AK,USA,TMY3,703500,57.75,-152.50,-9.0,5.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kodiak.AP.703500_TMY3/USA_AK_Kodiak.AP.703500_TMY3.epw
Kotzebue Ralph Wein Memorial,AK,USA,TMY3,701330,66.88,-162.60,-9.0,3.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kotzebue-Ralph.Wein.Mem.AP.701330_TMY3/USA_AK_Kotzebue-Ralph.Wein.Mem.AP.701330_TMY3.epw
KOTZEBUE,AK,USA,TMY2-26616,701330,66.87,-162.63,-9.0,5.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Kotzebue.701330_TMY2/USA_AK_Kotzebue.701330_TMY2.epw
MCGRATH,AK,USA,TMY2-26510,702310,62.97,-155.62,-9.0,103.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_McGrath.702310_TMY2/USA_AK_McGrath.702310_TMY2.epw
McGrath,AK,USA,TMY--26510,702310,62.97,-155.62,-9.0,103.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_McGrath.AP.702310_TMY/USA_AK_McGrath.AP.702310_TMY.epw
Mcgrath Arpt,AK,USA,TMY3,702310,62.95,-155.60,-9.0,105.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_McGrath.AP.702310_TMY3/USA_AK_McGrath.AP.702310_TMY3.epw
Mekoryuk,AK,USA,TMY3,702185,60.37,-166.27,-9.0,15.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Mekoryuk.702185_TMY3/USA_AK_Mekoryuk.702185_TMY3.epw
Middleton Island Aut,AK,USA,TMY3,703430,59.47,-146.32,-9.0,14.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Middleton.Island.703430_TMY3/USA_AK_Middleton.Island.703430_TMY3.epw
Minchumina,AK,USA,TMY3,702460,63.88,-152.28,-9.0,213.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Minchumina.702460_TMY3/USA_AK_Minchumina.702460_TMY3.epw
